Time,Layer,Type,Rejected,Uninterested,Unsure,Interested,Accepted
3,3.0,DiscoveredLabels,5.666661,21.333322000000003,65.000006,7.999992,0.0
3,3.0,HiddenLabels,17.0,2.0645174,1.756755,0.7058832000000002,0.0
3,3.0,Lift,1.3033339000000002,0.8177791999999999,1.06785875,0.9199992,0.0
3,3.0,OracleDistribution,5.666661,34.666650000000004,25.666644,33.999968,0.0
3,3.0,OracleLift,1.3033339000000002,1.3288912,0.42166669,3.9099968,0.0
3,3.0,Rappel,17.0,10.666678,13.928574000000001,12.0,0.0
3,3.0,SampleDistribution,5.666661,21.333322000000003,65.000006,7.999992,0.0
6,4.0,DiscoveredLabels,2.8333389999999996,24.666667000000004,60.666665,10.500009,1.3333359999999999
6,4.0,HiddenLabels,17.0,4.7741926999999995,3.2792763000000003,1.8529422,2.0
6,4.0,Lift,0.0,0.9046151,1.0754555399999999,1.0919999999999999,0.56
6,4.0,OracleDistribution,0.0,41.999984000000005,18.999981000000002,36.666645,2.333331
6,4.0,OracleLift,0.0,1.3569218,0.36272748,3.08,0.49
6,4.0,Rappel,0.0,6.4615354,7.6818238,7.8,4.0
6,4.0,SampleDistribution,0.0,27.999995000000002,56.33333400000001,12.999994000000001,2.666664
9,5.0,DiscoveredLabels,1.888887,20.111092,62.88891,14.222209,0.888888
9,5.0,HiddenLabels,17.0,5.838708400000001,5.0990994,3.7647063,2.0
9,5.0,Lift,0.0,0.7699992,0.99979832,1.1796276,0.0
9,5.0,OracleDistribution,0.0,36.66664,25.333308000000002,37.999976000000004,0.0
9,5.0,OracleLift,0.0,2.5666640000000003,0.37616124,2.0688848,0.0
9,5.0,Rappel,0.0,4.714281000000001,6.1212132,7.222215,0.0
9,5.0,SampleDistribution,0.0,10.999991999999999,67.333338,21.666656000000003,0.0
12,6.0,DiscoveredLabels,1.4166660999999998,18.4166732,63.249995,15.0000108,1.9166659000000001
12,6.0,HiddenLabels,17.0,7.1290284999999995,6.8378403,5.2941177,5.75
12,6.0,Lift,0.0,1.3666676999999998,0.94202445,1.0152375999999999,1.0249995
12,6.0,OracleDistribution,0.0,35.333304000000005,26.999973,33.666641,3.999996
12,6.0,OracleLift,0.0,3.6216696,0.39535695,1.9719038,0.8199996
12,6.0,Rappel,0.0,10.0,6.892862099999999,7.428564,7.5
12,6.0,SampleDistribution,0.0,13.333323,64.333341,17.33332,4.999995
15,7.0,DiscoveredLabels,1.1333339,15.266660400000001,61.000007000000004,21.0666649,1.5333340999999998
15,7.0,HiddenLabels,17.0,7.3870922,8.2432437,9.2941202,5.75
15,7.0,Lift,0.0,0.6933336,0.96571616,1.07151634,0.0
15,7.0,OracleDistribution,0.0,33.3333,16.999983,49.666666000000006,0.0
15,7.0,OracleLift,0.0,8.66667,0.31571448,1.17394069,0.0
15,7.0,Rappel,0.0,8.0,11.1428552,12.3636286,0.0
15,7.0,SampleDistribution,0.0,2.666664,52.000004,45.333328,0.0
18,6.0,DiscoveredLabels,0.9444452,14.166670799999999,62.777785,20.2777788,1.8333342
18,6.0,HiddenLabels,17.0,8.2258016,10.180175400000001,10.7352984,8.25
18,6.0,Lift,0.0,0.8972226000000001,1.04510017,0.9632688,0.633333
18,6.0,OracleDistribution,0.0,34.666636000000004,25.666641,37.333311,2.333331
18,6.0,OracleLift,0.0,3.7577787999999996,0.3741089,2.1961566,0.4433331
18,6.0,Rappel,0.0,16.5,14.571418,14.428557000000001,12.5
18,6.0,SampleDistribution,0.0,8.666659000000001,71.666679,16.333322,3.33333
21,5.0,DiscoveredLabels,0.809523,14.0476073,63.61907600000001,19.952362,1.5714273
21,5.0,HiddenLabels,17.0,9.5161207,12.0360261,12.323533600000001,8.25
21,5.0,Lift,0.0,0.9265726,1.02053986,1.00336,0.0
21,5.0,OracleDistribution,0.0,38.333310000000004,24.333309,37.333308,0.0
21,5.0,OracleLift,0.0,2.672384,0.36163091999999997,2.0687832,0.0
21,5.0,Rappel,0.0,10.428561,12.363627,13.222209,0.0
21,5.0,SampleDistribution,0.0,13.333324,68.666675,17.99999,0.0
24,4.0,DiscoveredLabels,0.7083339,15.9583291,62.458331,18.9583366,1.9166676999999999
24,4.0,HiddenLabels,17.0,12.3548223,13.504491500000002,13.382356,11.5
24,4.0,Lift,0.0,0.9416211,1.04280262,1.0161666,0.845
24,4.0,OracleDistribution,0.0,43.999988,18.666648,32.999973,4.333329
24,4.0,OracleLift,0.0,1.4144695999999999,0.35635384999999997,2.8578332,0.845
