Time,Layer,Type,Rejected,Uninterested,Unsure,Interested,Accepted
3,3.0,DiscoveredLabels,15.666651000000002,31.333315000000002,53.00000300000001,0.0,0.0
3,3.0,HiddenLabels,23.5,6.7142858,4.1842122,0.0,0.0
3,3.0,Lift,0.94,0.94,1.05999844,0.0,0.0
3,3.0,OracleDistribution,12.666654000000001,23.999983,63.333342,0.0,0.0
3,3.0,OracleLift,0.76,0.72,1.26666499,0.0,0.0
3,3.0,Rappel,47.0,47.0,59.916668,0.0,0.0
3,3.0,SampleDistribution,15.666651000000002,31.333315000000002,53.00000300000001,0.0,0.0
6,4.0,DiscoveredLabels,11.666678999999998,35.333324000000005,42.66666,4.333341999999999,6.000011999999999
6,4.0,HiddenLabels,35.0,15.142858799999999,6.736842,3.714282,11.999988
6,4.0,Lift,0.8433341,1.08166588,0.88916607,0.9533341999999999,1.3200011999999999
6,4.0,OracleDistribution,5.666661,31.666658,44.333329000000006,8.666658,9.666657
6,4.0,OracleLift,0.6233339,0.87083276,1.21916581,0.9533341999999999,1.0633343
6,4.0,Rappel,23.0,29.5,31.416667000000004,26.0,36.0
6,4.0,SampleDistribution,7.666659000000001,39.333325,32.333324000000005,8.666658,11.999988
9,5.0,DiscoveredLabels,7.77777,33.222195,49.333329000000006,5.666661,3.999996
9,5.0,HiddenLabels,35.0,21.3571464,11.684212,7.2857069999999995,11.999988
9,5.0,Lift,0.0,1.1599987999999999,0.94,1.0,0.0
9,5.0,OracleDistribution,0.0,21.666657,63.666675000000005,9.666657,4.999995
9,5.0,OracleLift,0.0,0.8666657,0.955,1.16,4.999995
9,5.0,Rappel,0.0,28.999988000000002,26.638881,29.5,15.0
9,5.0,SampleDistribution,0.0,28.999988000000002,62.666674,8.333325,0.0
12,6.0,DiscoveredLabels,5.833335399999999,26.4166689,55.916668,7.3333376,4.500001
12,6.0,HiddenLabels,35.0,22.6428588,17.6579074,12.571416,17.999989
12,6.0,Lift,0.0,0.9,1.0318197,0.925,0.9
12,6.0,OracleDistribution,0.0,2.999997,72.666675,14.666656,9.666658
12,6.0,OracleLift,0.0,0.45,0.99091047,1.1,1.45
12,6.0,Rappel,0.0,18.0,22.530286299999997,21.666664,24.0
12,6.0,SampleDistribution,0.0,5.999994,75.666678,12.333325,5.999994
15,7.0,DiscoveredLabels,4.6666646,25.3333344,56.000005,9.1999965,4.7999975
15,7.0,HiddenLabels,35.0,27.1428512,22.10527,19.714270000000003,23.999989
15,7.0,Lift,0.0,1.0500012,0.9388888200000001,1.11111,1.2000005999999999
15,7.0,OracleDistribution,0.0,19.333322,54.000004,15.333325,11.333323
15,7.0,OracleLift,0.0,0.9666678000000001,0.9,1.0222212,2.2666674
15,7.0,Rappel,0.0,15.75,15.9523876,18.583324,26.5
15,7.0,SampleDistribution,0.0,20.999988000000002,56.33334000000001,16.666656,5.999994
18,6.0,DiscoveredLabels,3.8888898,22.5555558,58.44445400000001,10.166670799999999,4.9444454
18,6.0,HiddenLabels,35.0,28.999993800000002,27.684206,26.14284,29.666656000000003
18,6.0,Lift,0.0,1.04,0.96459538,1.02,0.68
18,6.0,OracleDistribution,0.0,7.666659000000001,68.000009,16.333322,7.999994
18,6.0,OracleLift,0.0,0.92,0.9268177400000001,1.2,1.253333
18,6.0,Rappel,0.0,44.0,41.393918000000006,44.5,37.5
18,6.0,SampleDistribution,0.0,8.666658,70.66667699999999,14.999991,5.666661
21,5.0,DiscoveredLabels,3.3333310999999997,22.7142633,59.714318000000006,9.999992599999999,4.238092699999999
21,5.0,HiddenLabels,35.0,34.0714236,32.999990000000004,29.999983,29.666656000000003
21,5.0,Lift,0.0,1.04,0.9903568199999999,0.81,0.0
21,5.0,OracleDistribution,0.0,20.999985000000002,60.333339,13.666659000000003,4.999996
21,5.0,OracleLift,0.0,0.945,0.88903542,2.139999,4.999996
21,5.0,Rappel,0.0,52.666668,49.780559000000004,56.166667,14.0
21,5.0,SampleDistribution,0.0,23.66665,67.33334400000001,8.999991,0.0
24,4.0,DiscoveredLabels,4.125001,24.2916656,56.874998999999995,9.916670400000001,4.7916672
24,4.0,HiddenLabels,49.5,41.642852000000005,35.921044,33.999983,38.333328
24,4.0,Lift,0.7733342999999999,0.9911109499999999,1.0066666100000001,0.7466676,0.6933341999999999
24,4.0,OracleDistribution,8.666658,29.333324,45.666663,9.333324,6.999993000000001
24,4.0,OracleLift,0.6933341999999999,0.82666642,1.2533336,0.7466676,0.5600006999999999
24,4.0,Rappel,52.0,56.0,56.233332,54.0,62.0
24,4.0,SampleDistribution,9.666657,35.333324000000005,36.999991,9.333324,8.666658
27,3.0,DiscoveredLabels,5.629629199999999,25.518493,55.777806,8.8148083,4.2592579
27,3.0,HiddenLabels,76.0,49.214285,39.63158,33.999983,38.333328
27,3.0,Lift,0.53,0.87,0.95,0.0,0.0
27,3.0,OracleDistribution,15.999984,30.666646,53.333337,0.0,0.0
27,3.0,OracleLift,0.48,0.775,2.418333,0.0,0.0
27,3.0,Rappel,100.0,100.0,100.0,0.0,0.0
27,3.0,SampleDistribution,17.666649,35.333317,46.999997,0.0,0.0
30,4.0,DiscoveredLabels,6.0666687999999995,26.333332999999996,54.033334,8.8999943,4.6666662
30,4.0,HiddenLabels,91.0,56.428579,42.657892000000004,38.142846,46.666662
30,4.0,Lift,0.500001,0.90416764,0.94583422,0.4833343,0.4166675
30,4.0,OracleDistribution,7.999992,27.333322000000003,48.000001000000005,9.666657,6.999993000000001
30,4.0,OracleLift,0.40000080000000005,0.7305562000000001,2.2180556300000003,0.4833343,0.3500007
30,4.0,Rappel,82.0,81.25,82.533333,83.0,87.0
30,4.0,SampleDistribution,9.99999,33.666656,38.333326,9.666657,8.333325
33,5.0,DiscoveredLabels,5.5151542,26.030277,55.393974,8.818179,4.242424199999999
33,5.0,HiddenLabels,91.0,61.357147000000005,48.105256,41.571417000000004,46.666662
33,5.0,Lift,0.0,0.9033333100000001,1.01466642,0.48,0.0
33,5.0,OracleDistribution,0.0,18.999985000000002,67.33334,9.999995000000002,3.6666630000000002
33,5.0,OracleLift,0.0,0.75333331,0.9916664199999999,2.7933320000000004,3.6666630000000002
33,5.0,Rappel,0.0,75.666678,75.575007,76.666667,11.0
33,5.0,SampleDistribution,0.0,22.999985000000002,69.000016,7.999992,0.0
36,6.0,DiscoveredLabels,5.0555596,24.444442,57.000004,9.1388871,4.3611132
36,6.0,HiddenLabels,91.0,62.857147000000005,54.000006000000006,46.999996,52.333331
36,6.0,Lift,0.0,0.63,1.01285608,0.855,0.51
36,6.0,OracleDistribution,0.0,6.66666,68.666675,15.999987,8.66666
36,6.0,OracleLift,0.0,0.6,0.93124928,2.019999,1.689999
36,6.0,Rappel,0.0,65.0,60.787909,62.000003,54.5
36,6.0,SampleDistribution,0.0,6.999993000000001,74.66667600000001,12.666654000000001,5.666661
39,7.0,DiscoveredLabels,4.6666702,24.179463000000002,56.974394000000004,9.5897378,4.5897448
39,7.0,HiddenLabels,91.0,67.35714300000001,58.473675,53.428577,59.666665
39,7.0,Lift,0.0,1.0483338,0.93345327,1.0955554,1.2466674
39,7.0,OracleDistribution,0.0,18.666654,55.333335000000005,15.333323,10.666658
39,7.0,OracleLift,0.0,0.9444450000000001,0.91722617,1.0955553,2.3666662
39,7.0,Rappel,0.0,31.5,29.7948616,32.999996,44.5
39,7.0,SampleDistribution,0.0,20.999988000000002,56.66667100000001,14.999989000000001,7.3333260000000005
42,6.0,DiscoveredLabels,4.333329,22.90477,57.857159,9.928582,4.9761888999999995
42,6.0,HiddenLabels,91.0,68.714285,63.947378,59.57144,69.666675
42,6.0,Lift,0.0,0.38,0.95766648,0.72,0.6
42,6.0,OracleDistribution,0.0,4.999995,63.333344000000004,17.99999,13.666659
42,6.0,OracleLift,0.0,0.3,0.8806665499999999,2.81,3.013331
42,6.0,Rappel,0.0,84.0,79.652112,83.333336,82.5
